,Clustername 1,Clustername 2,Raw distance,Squared similarity,Jaccard index,DSS index,Adjacency index,raw DSS non-anchor,raw DSS anchor,Non-anchor domains,Anchor domains,Combined group,Shared group
263,NZ_JAAMPB010000001.1.region002,NZ_KZ819173.1.region001,0.0048426473513245,0.990338146686554,0.9545454382896424,0.9964134097099304,0.9545454382896424,0.0035866093821823,0.0,22,0,phenazine - phenazine.NRPS,
264,BGC0000940.1,NZ_KZ819171.1.region001,0.2754946947097778,0.5249079465866089,1.0,0.7159848809242249,1.0,0.2840151488780975,0.0,7,0,siderophore - siderophore,siderophore
265,NZ_JAAMPB010000001.1.region001,NZ_JAJNOJ010000002.1.region020,0.1850816309452057,0.664091944694519,0.8333333134651184,0.8150361180305481,0.800000011920929,0.1849638819694519,0.0,5,0,melanin - melanin,melanin
266,NZ_CP029196.1.region009,NZ_LQYF01000001.1.region013,0.1255214959383011,0.7647126317024231,1.0,0.8705964088439941,1.0,0.129403606057167,0.0,9,0,siderophore - siderophore,siderophore
267,NZ_CP023693.1.region009,NZ_PDCL01000001.1.region011,0.2524339556694031,0.5588549971580505,0.875,0.7439929842948914,0.8571428656578064,0.2560070157051086,0.0,8,0,siderophore - siderophore,siderophore
268,NZ_BNBE01000001.1.region001,NZ_CP018074.1.region001,0.3668642938137054,0.4008608162403106,0.3636363744735718,0.6427828073501587,0.3000000119209289,0.3572171628475189,0.0,5,0,ectoine - ectoine,ectoine
269,BGC0001453.1,NZ_JAAMPB010000001.1.region004,0.3238036334514618,0.4572415053844452,1.0,0.6661818027496338,1.0,0.3338181972503662,0.0,7,0,siderophore - siderophore,siderophore
270,NZ_CP029197.1.region012,NZ_WWHE01000001.1.region012,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,8,1,butyrolactone - butyrolactone,butyrolactone
271,NC_018750.1.region027,NZ_JAGIPC010000001.1.region028,0.0897272229194641,0.8285965323448181,1.0,0.9074977040290833,1.0,0.0925022885203361,0.0,12,0,melanin - melanin,melanin
272,NZ_CP027022.1.region012,NZ_CP059991.1.region020,0.2032370716333389,0.6348311901092529,0.7142857313156128,0.8022592663764954,0.5714285969734192,0.1977407187223434,0.0,6,0,melanin - melanin,melanin
273,NZ_LQYF01000001.1.region006,NZ_PDCL01000002.1.region009,0.1833031177520752,0.6669937968254089,0.9090909361839294,0.8135509490966797,0.9230769276618958,0.1864490360021591,0.0,13,0,NRPS.butyrolactone - butyrolactone,
274,NC_018750.1.region018,NZ_JAJNOJ010000002.1.region016,0.0403292067348957,0.9209680557250975,1.0,0.9584234952926636,1.0,0.0415765009820461,0.0,10,0,siderophore - siderophore,siderophore
275,NZ_BNBE01000002.1.region010,NZ_PDCL01000001.1.region009,0.0138750318437814,0.9724424481391908,0.6666666865348816,0.9950233101844788,0.7142857313156128,0.0049767144955694,0.0,6,0,butyrolactone - butyrolactone,butyrolactone
276,NZ_CP023693.1.region013,NZ_JAJNOJ010000002.1.region016,0.0685954988002777,0.8675143718719482,1.0,0.9292829632759094,1.0,0.0707170069217681,0.0,10,0,siderophore - siderophore,siderophore
277,NZ_JAIHBQ010000001.1.region009,NZ_PDCL01000002.1.region009,0.3600188493728637,0.409575879573822,0.6666666865348816,0.6411194801330566,0.5714285969734192,0.3588805198669433,0.0,13,0,butyrolactone - butyrolactone,butyrolactone
278,NZ_JAIHBQ010000001.1.region016,NZ_JAJNOJ010000002.1.region020,0.1795322746038437,0.6731672883033752,1.0,0.8149151802062988,1.0,0.1850848197937011,0.0,6,0,melanin - melanin,melanin
279,NZ_JAJNOJ010000002.1.region023,NZ_KZ819171.1.region001,0.1173223555088043,0.7791198492050171,0.7777777910232544,0.8864946961402893,0.75,0.1135052889585495,0.0,7,0,siderophore - siderophore,siderophore
280,BGC0000853.1,NZ_JAIHBQ010000001.1.region026,0.2711156904697418,0.531272292137146,0.3333333432674408,0.7423674464225769,0.2727272808551788,0.2576325535774231,0.0,4,0,ectoine - ectoine,ectoine
281,NZ_BNBE01000002.1.region008,NZ_KZ819172.1.region004,0.3506694436073303,0.4216301739215851,0.3636363744735718,0.6594785451889038,0.3000000119209289,0.3405214548110962,0.0,5,0,ectoine - ectoine,ectoine
282,NZ_BNBE01000001.1.region003,NZ_CP029196.1.region019,0.3896983563899994,0.3724680840969085,0.6666666865348816,0.6113075017929077,0.5333333611488342,0.3886924684047699,0.0,14,0,butyrolactone - butyrolactone.T2PKS,
283,NZ_CP023693.1.region013,NZ_JAIHBQ010000001.1.region013,0.0569825284183025,0.8892819285392761,1.0,0.9412551522254944,1.0,0.058744877576828,0.0,10,0,siderophore - siderophore,siderophore
284,NZ_CP029194.1.region013,NZ_WWHE01000001.1.region018,0.0553862787783145,0.8922950625419617,1.0,0.9429007172584534,1.0,0.0570992566645145,0.0,10,0,siderophore - siderophore,siderophore
285,NZ_BNBE01000001.1.region003,NZ_PDCL01000002.1.region009,0.0012481617741286,0.997505247592926,1.0,0.9987132549285888,1.0,0.0012867647456005,0.0,14,0,butyrolactone - butyrolactone,butyrolactone
286,NZ_CP059991.1.region014,NZ_KZ819171.1.region001,0.3090956807136535,0.4773488044738769,0.7777777910232544,0.6887902617454529,0.75,0.3112097382545471,0.0,9,0,siderophore - siderophore,siderophore
287,NZ_CP029195.1.region010,NZ_PDCL01000002.1.region009,0.2913801968097687,0.5021420121192932,0.6666666865348816,0.7126664519309998,0.5333333611488342,0.2873335480690002,0.0,12,0,butyrolactone - butyrolactone.T2PKS,
288,NZ_PDCL01000002.1.region007,NZ_WWHE01000001.1.region001,0.3683221340179443,0.3990169167518616,0.3636363744735718,0.6412798762321472,0.3000000119209289,0.3587200939655304,0.0,5,0,ectoine - ectoine,ectoine
289,NZ_CP027022.1.region012,NZ_CP029195.1.region017,0.1893708407878875,0.657119631767273,0.8333333134651184,0.810614287853241,0.800000011920929,0.1893857419490814,0.0,5,0,melanin - melanin,melanin
290,NC_018750.1.region012,NZ_CP029195.1.region018,0.0076809525489807,0.9846971035003662,1.0,0.9920814633369446,1.0,0.0106277614831924,0.0024999999441206,8,1,butyrolactone - butyrolactone,butyrolactone
291,NC_018750.1.region009,NZ_JAIHBQ010000001.1.region018,0.1715363264083862,0.6863520741462708,1.0,0.824744462966919,0.9230769276618958,0.1752555221319198,0.0,14,0,siderophore - siderophore,siderophore
292,BGC0001478.1,NZ_CP029197.1.region009,0.2892926931381225,0.5051048398017883,0.4166666567325592,0.7215195298194885,0.3333333432674408,0.2784804403781891,0.0,5,0,siderophore - siderophore,siderophore
293,NZ_CP029195.1.region004,NZ_JAJNOJ010000002.1.region006,0.1471429020166397,0.727365255355835,0.9166666865348816,0.8510398268699646,0.9090909361839294,0.1489601880311966,0.0,12,0,melanin - melanin,melanin
294,NZ_CP029194.1.region015,NZ_CP059991.1.region021,0.1116393581032753,0.7891846299171448,0.9729729890823364,0.8883938193321228,0.8444444537162781,0.1116061583161354,0.0,48,0,other - other,other
295,NZ_BNBE01000001.1.region001,NZ_CP029197.1.region001,0.3668642938137054,0.4008608162403106,0.3636363744735718,0.6427828073501587,0.3000000119209289,0.3572171628475189,0.0,5,0,ectoine - ectoine,ectoine
296,NC_018750.1.region009,NZ_CP059991.1.region014,0.1008515506982803,0.8084679245948792,1.0,0.8960293531417847,1.0,0.1039706692099571,0.0,9,0,siderophore - siderophore,siderophore
297,NZ_CP023693.1.region003,NZ_JAGIPC010000001.1.region007,0.2786028087139129,0.5204139351844788,0.8461538553237915,0.7178030610084534,0.8333333134651184,0.2821969091892242,0.0,13,0,ectoine - ectoine,ectoine
298,NC_018750.1.region017,NZ_CP018074.1.region017,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,15,0,siderophore - siderophore,siderophore
299,NZ_CP027022.1.region008,NZ_LQYF01000001.1.region006,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,52,7,NRPS.butyrolactone - NRPS.butyrolactone,NRPS.butyrolactone
300,NZ_CP029194.1.region007,NZ_LQYF01000003.1.region002,0.323576271533966,0.4575490653514862,0.5833333134651184,0.6849861145019531,0.3076923191547394,0.3150138556957245,0.0,9,0,melanin - melanin.lanthipeptide-class-ii,
301,NZ_CP018074.1.region018,NZ_WWHE01000001.1.region018,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,10,0,siderophore - siderophore,siderophore
302,NZ_CP029194.1.region013,NZ_JAIHBQ010000001.1.region013,0.0513416714966297,0.8999526500701904,1.0,0.9470704197883606,1.0,0.0529295578598976,0.0,10,0,siderophore - siderophore,siderophore
303,NC_018750.1.region001,NZ_LQYF01000002.1.region002,0.1354212760925293,0.7474963665008545,0.8461538553237915,0.8654128909111023,0.8333333134651184,0.1345870941877365,0.0,11,0,ectoine - ectoine,ectoine
304,NZ_CP029197.1.region027,NZ_JAIHBQ010000001.1.region005,0.0866667926311492,0.834177553653717,1.0,0.9106528162956238,1.0,0.0893472135066986,0.0,12,0,melanin - melanin,melanin
305,NC_018750.1.region009,NZ_CP029196.1.region009,0.0042728167027235,0.991472601890564,1.0,0.9955950379371644,1.0,0.0044049653224647,0.0,9,0,siderophore - siderophore,siderophore
306,NZ_BNBE01000001.1.region006,NZ_CP029195.1.region012,0.0700755193829536,0.8647595643997192,1.0,0.927757203578949,1.0,0.0722428038716316,0.0,10,0,siderophore - siderophore,siderophore
307,NZ_JAJNOJ010000002.1.region012,NZ_WWHE01000001.1.region020,0.2280261516571045,0.5959436297416687,0.75,0.7743716835975647,0.6666666865348816,0.2256283313035965,0.0,14,0,butyrolactone - butyrolactone.T2PKS,
308,NZ_CP029194.1.region013,NZ_JAJNOJ010000002.1.region016,0.0617199949920177,0.8803693652153015,1.0,0.9363711476325988,1.0,0.0636288598179817,0.0,10,0,siderophore - siderophore,siderophore
309,NZ_CP027022.1.region020,NZ_KZ819172.1.region004,0.0023576952517032,0.9952901601791382,1.0,0.9975693821907043,1.0,0.002430613618344,0.0,15,0,ectoine - ectoine,ectoine
310,NZ_JAJNOJ010000002.1.region016,NZ_LQYF01000001.1.region009,0.331963449716568,0.4462728500366211,0.875,0.6642129421234131,0.75,0.3357870578765869,0.0,10,0,siderophore - siderophore,siderophore
311,NZ_JAGIPC010000001.1.region028,NZ_LQYF01000003.1.region002,0.3958980739116668,0.3649391233921051,0.6666666865348816,0.6056033372879028,0.5,0.3943966627120971,0.0,12,0,melanin - melanin,melanin
312,NC_018750.1.region020,NZ_JAGIPC010000001.1.region022,0.1666458696126938,0.6944791078567505,0.8181818127632141,0.8359655737876892,0.7142857313156128,0.1640344262123108,0.0,13,0,butyrolactone - butyrolactone.T2PKS,
313,NZ_JAAMPB010000002.1.region008,NZ_JAGIPC010000001.1.region022,0.2605172991752624,0.5468346476554871,0.8181818127632141,0.7406636476516724,0.6428571343421936,0.2593363523483276,0.0,13,0,NRPS.butyrolactone - butyrolactone,
314,NZ_BNBE01000002.1.region008,NZ_CP059991.1.region003,0.2926924228668213,0.5002840161323547,0.875,0.7021211981773376,0.875,0.2978788018226623,0.0,9,0,ectoine - ectoine,ectoine
315,NC_018750.1.region012,NZ_CP018074.1.region012,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,8,1,butyrolactone - butyrolactone,butyrolactone
316,NZ_KZ819172.1.region004,NZ_LQYF01000002.1.region002,0.0023576952517032,0.9952901601791382,1.0,0.9975693821907043,1.0,0.002430613618344,0.0,15,0,ectoine - ectoine,ectoine
317,NZ_CP029196.1.region019,NZ_JAGIPC010000001.1.region022,0.1670574247837066,0.6937933564186096,0.8181818127632141,0.835541307926178,0.7142857313156128,0.1644587218761444,0.0,13,0,butyrolactone - butyrolactone.T2PKS,
318,NZ_CP023693.1.region023,NZ_CP059991.1.region028,0.2908591628074646,0.5028807520866394,0.7272727489471436,0.7123289108276367,0.5454545617103577,0.2876711189746856,0.0,10,0,melanin - melanin.lanthipeptide-class-ii,
319,NZ_CP029195.1.region010,NZ_JAGIPC010000001.1.region022,0.1660135388374328,0.6955334544181824,0.8181818127632141,0.8366174697875977,0.7142857313156128,0.1633825451135635,0.0,13,0,butyrolactone - butyrolactone.T2PKS,
320,NZ_CP023693.1.region023,NZ_JAJNOJ010000002.1.region006,0.2784090936183929,0.5206934809684753,0.7272727489471436,0.725163996219635,0.5454545617103577,0.2748359739780426,0.0,10,0,melanin - melanin,melanin
321,NZ_JAAMPB010000002.1.region007,NZ_KZ819169.1.region005,0.0137687176465988,0.9726521372795104,0.9855072498321532,0.9867091774940492,0.9634146094322203,0.0159489680081605,0.0,80,4,T2PKS.oligosaccharide - T2PKS.oligosaccharide,T2PKS.oligosaccharide
322,NZ_CP029195.1.region010,NZ_JAAMPB010000002.1.region008,0.3630927801132202,0.405650794506073,0.2093023210763931,0.6509463787078857,0.1698113232851028,0.3490536510944366,0.0,15,0,NRPS.butyrolactone - butyrolactone.T2PKS,
323,NZ_BNBE01000001.1.region005,NZ_PDCL01000002.1.region011,0.0034926629159599,0.993026852607727,1.0,0.9963993430137634,1.0,0.0033868646714836,0.0039347750134766,100,16,NRPS.NRPS-like.T2PKS.LAP - NRPS.NRPS-like.T2PKS.LAP,NRPS.NRPS-like.T2PKS.LAP
324,NZ_CP029197.1.region013,NZ_JAGIPC010000001.1.region014,0.1670838147401809,0.6937493681907654,1.0,0.8277486562728882,1.0,0.1722513437271118,0.0,6,0,melanin - melanin,melanin
325,NZ_CP018074.1.region012,NZ_CP029196.1.region011,0.0078714434057474,0.9843190908432008,1.0,0.9918851256370544,1.0,0.0109223341569304,0.0024999999441206,8,1,butyrolactone - butyrolactone,butyrolactone
326,NZ_CP029194.1.region016,NZ_KZ819170.1.region002,0.3311634957790375,0.4473422765731811,0.8333333134651184,0.6644362807273865,0.800000011920929,0.3355637490749359,0.0,6,0,melanin - melanin,melanin
327,NC_018750.1.region027,NZ_CP059991.1.region028,0.1631431877613067,0.7003293037414551,0.9166666865348816,0.8345446586608887,0.9090909361839294,0.1654553264379501,0.0,12,0,melanin - melanin.lanthipeptide-class-ii,
328,BGC0000941.1,NZ_CP029197.1.region009,0.2807364761829376,0.5173400044441223,1.0,0.7105809450149536,1.0,0.2894190549850464,0.0,7,0,siderophore - siderophore,siderophore
329,NZ_CP027022.1.region015,NZ_CP059991.1.region014,0.1206754446029663,0.773211658000946,1.0,0.8755923509597778,1.0,0.1244076713919639,0.0,9,0,siderophore - siderophore,siderophore
330,NZ_KZ819171.1.region001,NZ_PDCL01000001.1.region011,0.3360324501991272,0.4408529102802276,0.7777777910232544,0.6610203981399536,0.75,0.3389796316623688,0.0,9,0,siderophore - siderophore,siderophore
331,BGC0001478.1,NZ_CP029196.1.region009,0.2820145487785339,0.5155031085014343,0.5555555820465088,0.724154531955719,0.5,0.275845468044281,0.0,5,0,siderophore - siderophore,siderophore
332,NZ_JAGIPC010000001.1.region007,NZ_LQYF01000002.1.region002,0.150509625673294,0.7216339111328125,0.8461538553237915,0.8498579263687134,0.8333333134651184,0.1501420885324478,0.0,11,0,ectoine - ectoine,ectoine
333,NZ_CP018074.1.region020,NZ_JAGIPC010000001.1.region022,0.1666458696126938,0.6944791078567505,0.8181818127632141,0.8359655737876892,0.7142857313156128,0.1640344262123108,0.0,13,0,butyrolactone - butyrolactone.T2PKS,
334,NC_018750.1.region020,NZ_CP029196.1.region019,0.0417132452130317,0.9183135032653807,0.9583333134651184,0.9588481783866882,0.931034505367279,0.0184535272419452,0.1376195698976516,85,5,butyrolactone.T2PKS - butyrolactone.T2PKS,butyrolactone.T2PKS
335,NZ_JAIHBQ010000001.1.region026,NZ_LQYF01000002.1.region002,0.1829454004764557,0.6675782203674316,0.9166666865348816,0.8141300082206726,0.9090909361839294,0.1858699768781662,0.0,12,0,ectoine - ectoine,ectoine
336,NC_018750.1.region004,NZ_CP029197.1.region004,0.0461881309747695,0.9097570776939392,1.0,0.9532080888748168,0.959999978542328,0.0623891837894916,0.0,24,2,terpene.lanthipeptide-class-ii - terpene.lanthipeptide-class-ii,terpene.lanthipeptide-class-ii
338,NZ_BNBE01000001.1.region003,NZ_CP018074.1.region020,0.3893250524997711,0.372923880815506,0.6666666865348816,0.6116923689842224,0.5333333611488342,0.3883076012134552,0.0,14,0,butyrolactone - butyrolactone.T2PKS,
339,BGC0001478.1,NZ_CP018074.1.region009,0.2892926931381225,0.5051048398017883,0.4166666567325592,0.7215195298194885,0.3333333432674408,0.2784804403781891,0.0,5,0,siderophore - siderophore,siderophore
340,NZ_JAJNOJ010000002.1.region016,NZ_WWHE01000001.1.region018,0.0403292067348957,0.9209680557250975,1.0,0.9584234952926636,1.0,0.0415765009820461,0.0,10,0,siderophore - siderophore,siderophore
341,NZ_CP029195.1.region017,NZ_JAJNOJ010000002.1.region020,0.0847070813179016,0.8377611041069031,1.0,0.9126731157302856,1.0,0.0873268917202949,0.0,6,0,melanin - melanin,melanin
342,NZ_CP029197.1.region009,NZ_WWHE01000001.1.region009,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,13,0,siderophore - siderophore,siderophore
343,NZ_CP023693.1.region012,NZ_JAAMPB010000001.1.region001,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,10,0,melanin - melanin,melanin
344,BGC0000940.1,NZ_CP023693.1.region009,0.2751121819019317,0.5254623293876648,1.0,0.7163791656494141,1.0,0.2836208045482635,0.0,7,0,siderophore - siderophore,siderophore
345,NZ_CP029197.1.region014,NZ_JAJNOJ010000002.1.region019,0.2182089239358902,0.611197292804718,0.8857142925262451,0.779392659664154,0.8461538553237915,0.2206073552370071,0.0,39,0,butyrolactone - butyrolactone,butyrolactone
346,BGC0000706.1,NZ_JAJNOJ010000002.1.region010,0.2759458720684051,0.5242543816566467,0.2083333283662796,0.7411088347434998,0.1547619104385376,0.2588911950588226,0.0,21,0,RRE-containing.T2PKS,
347,BGC0001453.1,NZ_BNBE01000001.1.region010,0.3295442461967468,0.4495109319686889,1.0,0.6602636575698853,1.0,0.3397363424301147,0.0,7,0,siderophore - siderophore,siderophore
348,NZ_CP029195.1.region008,NZ_CP029196.1.region021,0.042815126478672,0.9162029027938844,0.9722222089767456,0.957119643688202,0.9528301954269408,0.0608323775231838,0.0166255421936512,117,20,NRPS-like.ladderane.thioamide-NRP.NRPS.RRE-containing - NRPS-like.ladderane.thioamide-NRP.NRPS.RRE-containing,NRPS-like.ladderane.thioamide-NRP.NRPS.RRE-containing
349,NZ_BNBE01000001.1.region006,NZ_CP029196.1.region017,0.0703229680657386,0.8642993569374084,1.0,0.9275020956993104,1.0,0.0724979043006897,0.0,10,0,siderophore - siderophore,siderophore
350,NZ_BNBE01000001.1.region001,NZ_CP023693.1.region003,0.3494127690792084,0.4232637584209442,0.3636363744735718,0.6607741117477417,0.3000000119209289,0.3392259180545807,0.0,5,0,ectoine - ectoine,ectoine
351,BGC0001453.1,NZ_CP029195.1.region021,0.3282138705253601,0.4512965977191925,1.0,0.661635160446167,1.0,0.3383648097515106,0.0,7,0,siderophore - siderophore,siderophore
352,NZ_CP018074.1.region013,NZ_CP023693.1.region012,0.3103599548339844,0.4756033718585968,0.8333333134651184,0.6858832240104675,0.800000011920929,0.3141168057918548,0.0,6,0,melanin - melanin,melanin
353,NC_018750.1.region031,NZ_CP029195.1.region001,0.1851285099983215,0.664015531539917,0.75,0.8180673718452454,0.692307710647583,0.2603912353515625,0.0380918830633163,22,3,NRPS.terpene - NRPS.terpene,NRPS.terpene
354,NZ_CP029196.1.region001,NZ_WWHE01000001.1.region001,0.0069644963368773,0.986119508743286,1.0,0.9928200840950012,1.0,0.0071798930875957,0.0,13,0,ectoine - ectoine,ectoine
355,NZ_CP029195.1.region004,NZ_CP029196.1.region026,0.0224121659994125,0.9556779861450196,1.0,0.9768946766853333,1.0,0.0231053251773118,0.0,12,0,melanin - melanin,melanin
356,NZ_CP059991.1.region020,NZ_JAIHBQ010000001.1.region016,0.1895629316568374,0.6568082571029663,1.0,0.8045743107795715,1.0,0.1954257041215896,0.0,6,0,melanin - melanin,melanin
357,NZ_JAGIPC010000001.1.region018,NZ_JAJNOJ010000002.1.region016,0.0117364171892404,0.976664900779724,1.0,0.9879006147384644,1.0,0.0120993992313742,0.0,10,0,siderophore - siderophore,siderophore
358,NZ_CP029195.1.region016,NZ_WWHE01000001.1.region014,0.0119504546746611,0.9762418866157532,1.0,0.987679958343506,1.0,0.0123200565576553,0.0,40,0,butyrolactone - butyrolactone,butyrolactone
359,BGC0001478.1,NZ_JAIHBQ010000001.1.region018,0.27969691157341,0.5188365578651428,0.4166666567325592,0.7319408059120178,0.3076923191547394,0.2680591940879822,0.0,5,0,siderophore - siderophore,siderophore
360,NZ_CP029195.1.region004,NZ_CP029197.1.region027,0.0067539219744503,0.986537754535675,1.0,0.9930371642112732,1.0,0.0069628059864044,0.0,12,0,melanin - melanin,melanin
362,NZ_JAAMPB010000003.1.region006,NZ_WWHE01000001.1.region001,0.2659170925617218,0.5388777256011963,0.8461538553237915,0.7308811545372009,0.8333333134651184,0.2691188454627991,0.0,13,0,ectoine - ectoine,ectoine
363,NZ_CP029197.1.region001,NZ_JAGIPC010000001.1.region007,0.1649759262800216,0.6972652077674866,0.9230769276618958,0.8354728817939758,0.7692307829856873,0.1645271331071853,0.0,13,0,ectoine - ectoine,ectoine
364,NC_018750.1.region017,NZ_JAIHBQ010000001.1.region014,0.2200323939323425,0.6083495020866394,0.6363636255264282,0.7837841510772705,0.6666666865348816,0.2162158340215683,0.0,11,0,siderophore - siderophore,siderophore
365,NZ_CP027022.1.region011,NZ_CP059991.1.region022,0.0643812268972396,0.8753824830055237,1.0,0.9336276054382324,1.0,0.0663724020123481,0.0,10,0,siderophore - siderophore,siderophore
